"","sample","name","median(value)"
"457",27,"Streptococcus.sp..MP111F6_2",-0.410919785112586
"458",27,"X.Clostridium..aldenense",-0.410919785112586
"459",27,"X.Ruminococcus..sp..MP14G5",-0.410919785112586
"460",28,"Actinomyces.sp..HMSC035G02",-0.551525826958363
"461",28,"Actinomyces.sp..ICM39",-0.551525826958363
"462",28,"Anaerostipes.sp..992a",-0.551525826958363
"463",28,"Bacteroides.ovatus",-0.551525826958363
"464",28,"Enterobacter.cloacae",-0.551525826958363
"465",28,"Erysipelatoclostridium.sp..MP95D5",-0.551525826958363
"466",28,"Intestinibacter.sp..MP113D11",-0.551525826958363
"467",28,"Klebsiella.oxytoca",-0.551525826958363
"468",28,"Lachnospiraceae.bacterium.CAG.364",-0.551525826958363
"469",28,"Lactobacillus.paracasei",-0.551525826958363
